Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
42749256,05/22/2019 06:38:06 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Parking Lot/Garage,10312,3830 RICHMOND AVENUE,RICHMOND AVENUE,WILSON AVENUE,SYLVIA STREET,WILSON AVENUE,SYLVIA STREET,ADDRESS,STATEN ISLAND,,,In Progress,,05/22/2019 10:47:35 PM,03 STATEN ISLAND,STATEN ISLAND,938240,137803,Unspecified,STATEN ISLAND,,,,,,,,40.544793633158825,-74.16554755475255,"(40.544793633158825, -74.16554755475255)"
42750584,05/22/2019 03:31:23 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10312,99 SWEET BROK ROAD,SWEET BROK ROAD,GENESEE AVENUE,GETZ AVENUE,GENESEE AVENUE,GETZ AVENUE,ADDRESS,STATEN ISLAND,,,In Progress,,05/22/2019 07:39:15 PM,03 STATEN ISLAND,STATEN ISLAND,938188,141571,Unspecified,STATEN ISLAND,,,,,,,,40.55513578800906,-74.16576030929133,"(40.55513578800906, -74.16576030929133)"
42750585,05/22/2019 04:57:13 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11205,277 WASHINGTON AVENUE,WASHINGTON AVENUE,,,,,LATLONG,BROOKLYN,,,In Progress,,05/22/2019 08:59:35 PM,02 BROOKLYN,BROOKLYN,993727,190869,Unspecified,BROOKLYN,,,,,,,,40.69056301249009,-73.96582649076603,"(40.69056301249009, -73.96582649076603)"
42750586,05/22/2019 07:12:32 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10025,210 WEST 107 STREET,WEST 107 STREET,,,,,LATLONG,NEW YORK,,,In Progress,,05/22/2019 11:15:07 PM,07 MANHATTAN,MANHATTAN,993655,231179,Unspecified,MANHATTAN,,,,,,,,40.801203907874864,-73.96602974960301,"(40.801203907874864, -73.96602974960301)"
42750587,05/22/2019 04:45:11 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Catch Basin/Sewer,11373,84-28 55 AVENUE,55 AVENUE,,,,,LATLONG,ELMHURST,,,In Progress,,05/22/2019 08:48:14 PM,04 QUEENS,QUEENS,1017429,206044,Unspecified,QUEENS,,,,,,,,40.73215762287728,-73.88028374539948,"(40.73215762287728, -73.88028374539948)"
42750588,05/22/2019 10:26:08 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,11221,158 VAN BUREN STREET,VAN BUREN STREET,,,,,LATLONG,BROOKLYN,,,In Progress,,05/22/2019 02:29:15 PM,03 BROOKLYN,BROOKLYN,1000984,190764,Unspecified,BROOKLYN,,,,,,,,40.69026406579145,-73.93965843934504,"(40.69026406579145, -73.93965843934504)"
42750589,05/22/2019 10:34:34 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Mixed Use Building,11220,838 54 STREET,54 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,BROOKLYN,,,In Progress,,05/22/2019 02:46:37 PM,12 BROOKLYN,BROOKLYN,982829,171830,Unspecified,BROOKLYN,,,,,,,,40.63831013975255,-74.00512003059421,"(40.63831013975255, -74.00512003059421)"
42750590,05/22/2019 09:01:23 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11238,657 WASHINGTON AVENUE,WASHINGTON AVENUE,BERGEN STREET,ST MARKS AVENUE,BERGEN STREET,ST MARKS AVENUE,ADDRESS,BROOKLYN,,,In Progress,,05/22/2019 01:04:38 PM,08 BROOKLYN,BROOKLYN,994308,186195,Unspecified,BROOKLYN,,,,,,,,40.67773330899555,-73.96373841580714,"(40.67773330899555, -73.96373841580714)"
42750591,05/22/2019 11:52:48 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11370,21-17 72 STREET,72 STREET,BEND,DITMARS BOULEVARD,BEND,DITMARS BOULEVARD,ADDRESS,EAST ELMHURST,,,In Progress,,05/22/2019 04:02:13 PM,01 QUEENS,QUEENS,1012678,219647,Unspecified,QUEENS,,,,,,,,40.76951094058507,-73.89736875002703,"(40.76951094058507, -73.89736875002703)"
42750592,05/22/2019 04:44:47 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11369,32-27 105 STREET,105 STREET,32 AVENUE,NORTHERN BOULEVARD,32 AVENUE,NORTHERN BOULEVARD,ADDRESS,EAST ELMHURST,,,In Progress,,05/22/2019 08:56:30 PM,03 QUEENS,QUEENS,1021944,215840,Unspecified,QUEENS,,,,,,,,40.759027066573324,-73.86393787441868,"(40.759027066573324, -73.86393787441868)"
42750593,05/22/2019 09:19:32 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11225,1115 UNION STREET,UNION STREET,FRANKLIN AVENUE,BEDFORD AVENUE,FRANKLIN AVENUE,BEDFORD AVENUE,ADDRESS,BROOKLYN,,,In Progress,,05/23/2019 01:24:42 AM,09 BROOKLYN,BROOKLYN,996352,183159,Unspecified,BROOKLYN,,,,,,,,40.66939761366467,-73.95637474115432,"(40.66939761366467, -73.95637474115432)"
42750594,05/22/2019 08:42:32 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,11238,400 LINCOLN PLACE,LINCOLN PLACE,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,ADDRESS,BROOKLYN,,,In Progress,,05/23/2019 12:48:52 AM,08 BROOKLYN,BROOKLYN,994432,184424,Unspecified,BROOKLYN,,,,,,,,40.67287217154439,-73.96329404057829,"(40.67287217154439, -73.96329404057829)"
42750595,05/22/2019 07:16:51 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10474,,,,,,,INTERSECTION,BRONX,,,In Progress,,05/22/2019 11:24:04 AM,02 BRONX,BRONX,1015840,236077,Unspecified,BRONX,,,,,,,,40.81459608747103,-73.88587597775543,"(40.81459608747103, -73.88587597775543)"
42751870,05/23/2019 06:50:05 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10025,17 WEST 106 STREET,WEST 106 STREET,,,,,LATLONG,NEW YORK,,,In Progress,,05/23/2019 10:52:44 AM,07 MANHATTAN,MANHATTAN,995111,230253,Unspecified,MANHATTAN,,,,,,,,40.79866062121356,-73.96077227043199,"(40.79866062121356, -73.96077227043199)"
42751871,05/23/2019 11:46:33 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10034,241 SHERMAN AVENUE,SHERMAN AVENUE,,,,,LATLONG,NEW YORK,,,In Progress,,05/24/2019 03:50:42 AM,12 MANHATTAN,MANHATTAN,1006625,254703,Unspecified,MANHATTAN,,,,,,,,40.865747155270746,-73.91910450255071,"(40.865747155270746, -73.91910450255071)"
42751872,05/23/2019 08:24:46 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10025,210 WEST 107 STREET,WEST 107 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,,,In Progress,,05/24/2019 12:28:16 AM,07 MANHATTAN,MANHATTAN,993741,231219,Unspecified,MANHATTAN,,,,,,,,40.801313604964875,-73.965719066668,"(40.801313604964875, -73.965719066668)"
42751873,05/23/2019 09:18:52 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11238,418 SAINT JOHNS PLACE,SAINT JOHNS PLACE,,,,,LATLONG,BROOKLYN,,,In Progress,,05/24/2019 01:23:18 AM,08 BROOKLYN,BROOKLYN,994209,184670,Unspecified,BROOKLYN,,,,,,,,40.6735476399255,-73.96409758871665,"(40.6735476399255, -73.96409758871665)"
42751874,05/23/2019 02:14:56 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10312,LAMOKA AVENUE,LAMOKA AVENUE,WAINWRIGHT AVENUE,POMPEY AVENUE,WAINWRIGHT AVENUE,POMPEY AVENUE,BLOCKFACE,STATEN ISLAND,,,In Progress,,05/23/2019 06:30:41 PM,03 STATEN ISLAND,STATEN ISLAND,936889,138977,Unspecified,STATEN ISLAND,,,,,,,,40.54800892371052,-74.17041676351323,"(40.54800892371052, -74.17041676351323)"
42751875,05/23/2019 02:46:40 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10472,1136 CROES AVENUE,CROES AVENUE,WATSON AVENUE,GLEASON AVENUE,WATSON AVENUE,GLEASON AVENUE,ADDRESS,BRONX,,,In Progress,,05/23/2019 06:52:23 PM,09 BRONX,BRONX,1020143,240981,Unspecified,BRONX,,,,,,,,40.82803973214817,-73.87030447964145,"(40.82803973214817, -73.87030447964145)"
42751876,05/23/2019 12:56:07 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11357,14-28 PARSONS BOULEVARD,PARSONS BOULEVARD,14 AVENUE,15 AVENUE,14 AVENUE,15 AVENUE,ADDRESS,WHITESTONE,,,In Progress,,05/23/2019 05:03:11 PM,07 QUEENS,QUEENS,1033486,225864,Unspecified,QUEENS,,,,,,,,40.78648352753368,-73.82220196008893,"(40.78648352753368, -73.82220196008893)"
42751877,05/23/2019 11:51:45 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11377,39-59 55 STREET,55 STREET,39 AVENUE,WOODSIDE AVENUE,39 AVENUE,WOODSIDE AVENUE,ADDRESS,WOODSIDE,,,In Progress,,05/23/2019 03:54:42 PM,02 QUEENS,QUEENS,1009610,211648,Unspecified,QUEENS,,,,,,,,40.74756507689172,-73.90847506031061,"(40.74756507689172, -73.90847506031061)"
42751879,05/23/2019 02:23:27 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11237,131 WYCKOFF AVENUE,WYCKOFF AVENUE,DEKALB AVENUE,STOCKHOLM STREET,DEKALB AVENUE,STOCKHOLM STREET,ADDRESS,BROOKLYN,,,In Progress,,05/23/2019 06:31:44 PM,04 BROOKLYN,BROOKLYN,1006727,195822,Unspecified,BROOKLYN,,,,,,,,40.70413437107419,-73.91893273921346,"(40.70413437107419, -73.91893273921346)"
42751880,05/23/2019 10:18:32 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10472,1776 GLEASON AVENUE,GLEASON AVENUE,COMMONWEALTH AVENUE,ST LAWRENCE AVENUE,COMMONWEALTH AVENUE,ST LAWRENCE AVENUE,ADDRESS,BRONX,,,In Progress,,05/23/2019 02:31:28 PM,09 BRONX,BRONX,1021043,241615,Unspecified,BRONX,,,,,,,,40.82977617555669,-73.86704895373215,"(40.82977617555669, -73.86704895373215)"
42751881,05/23/2019 01:10:03 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11211,186 BROADWAY,BROADWAY,DRIGGS AVENUE,ROEBLING STREET,DRIGGS AVENUE,ROEBLING STREET,ADDRESS,BROOKLYN,,,In Progress,,05/23/2019 05:16:37 PM,01 BROOKLYN,BROOKLYN,994749,197898,Unspecified,BROOKLYN,,,,,,,,40.70985481924732,-73.96213026124568,"(40.70985481924732, -73.96213026124568)"
42751882,05/23/2019 09:10:47 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10030,,,,,,,INTERSECTION,NEW YORK,,,In Progress,,05/24/2019 01:18:11 AM,10 MANHATTAN,MANHATTAN,999046,236755,Unspecified,MANHATTAN,,,,,,,,40.816501097955914,-73.94654552085589,"(40.816501097955914, -73.94654552085589)"
42753032,05/23/2019 05:31:18 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11224,2803 MERMAID AVENUE,MERMAID AVENUE,,,,,LATLONG,BROOKLYN,,,In Progress,,05/23/2019 09:33:33 AM,13 BROOKLYN,BROOKLYN,985757,149051,Unspecified,BROOKLYN,,,,,,,,40.57578643295367,-73.9945751841191,"(40.57578643295367, -73.9945751841191)"
42753033,05/23/2019 06:57:06 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10027,162 WEST 132 STREET,WEST 132 STREET,,,,,LATLONG,NEW YORK,,,In Progress,,05/23/2019 10:59:58 PM,10 MANHATTAN,MANHATTAN,999624,235429,Unspecified,MANHATTAN,,,,,,,,40.81286061234784,-73.94446038027107,"(40.81286061234784, -73.94446038027107)"
42753034,05/23/2019 10:27:57 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10466,1476 EAST 233 STREET,EAST 233 STREET,PRATT AVENUE,HARPER AVENUE,PRATT AVENUE,HARPER AVENUE,ADDRESS,BRONX,,,In Progress,,05/24/2019 02:31:43 AM,12 BRONX,BRONX,1030222,263325,Unspecified,BRONX,,,,,,,,40.889320485067415,-73.8337319201318,"(40.889320485067415, -73.8337319201318)"
42753035,05/23/2019 10:36:25 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10024,2373 BROADWAY,BROADWAY,,,,,LATLONG,NEW YORK,,,In Progress,,05/24/2019 02:39:56 AM,07 MANHATTAN,MANHATTAN,990710,226703,Unspecified,MANHATTAN,,,,,,,,40.788921144840856,-73.97667120368257,"(40.788921144840856, -73.97667120368257)"
42753036,05/23/2019 11:40:57 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11220,4424 4 AVENUE,4 AVENUE,,,,,LATLONG,BROOKLYN,,,In Progress,,05/24/2019 03:44:36 AM,07 BROOKLYN,BROOKLYN,981515,175912,Unspecified,BROOKLYN,,,,,,,,40.64951404281276,-74.00985618243104,"(40.64951404281276, -74.00985618243104)"
42753037,05/23/2019 08:06:55 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10012,475 WEST BROADWAY,WEST BROADWAY,PRINCE STREET,WEST HOUSTON STREET,PRINCE STREET,WEST HOUSTON STREET,ADDRESS,NEW YORK,,,In Progress,,05/24/2019 12:10:59 AM,02 MANHATTAN,MANHATTAN,984194,203989,Unspecified,MANHATTAN,,,,,,,,40.72657937988709,-74.00020204186372,"(40.72657937988709, -74.00020204186372)"
42753038,05/23/2019 07:43:07 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,10301,,,,,,,INTERSECTION,STATEN ISLAND,,,In Progress,,05/23/2019 11:52:43 PM,01 STATEN ISLAND,STATEN ISLAND,959766,171571,Unspecified,STATEN ISLAND,,,,,,,,40.637565514300924,-74.08821777012582,"(40.637565514300924, -74.08821777012582)"
42753039,05/23/2019 04:43:03 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11418,119-11 JAMAICA AVENUE,JAMAICA AVENUE,LEFFERTS BOULEVARD,120 STREET,LEFFERTS BOULEVARD,120 STREET,ADDRESS,RICHMOND HILL,,,In Progress,,05/23/2019 08:52:24 PM,09 QUEENS,QUEENS,1031194,194373,Unspecified,QUEENS,,,,,,,,40.70006123703187,-73.83069845586189,"(40.70006123703187, -73.83069845586189)"
42753040,05/23/2019 04:59:20 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11377,41-65 71 STREET,71 STREET,41 AVENUE,WOODSIDE AVENUE,41 AVENUE,WOODSIDE AVENUE,ADDRESS,WOODSIDE,,,In Progress,,05/23/2019 09:03:48 PM,02 QUEENS,QUEENS,1013644,210170,Unspecified,QUEENS,,,,,,,,40.74349585130799,-73.89392271573205,"(40.74349585130799, -73.89392271573205)"
42753041,05/23/2019 11:20:28 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10023,38 WEST 70 STREET,WEST 70 STREET,CENTRAL PARK WEST,COLUMBUS AVENUE,CENTRAL PARK WEST,COLUMBUS AVENUE,ADDRESS,NEW YORK,,,In Progress,,05/23/2019 03:33:39 PM,07 MANHATTAN,MANHATTAN,990320,221776,Unspecified,MANHATTAN,,,,,,,,40.77539811447856,-73.97808405000663,"(40.77539811447856, -73.97808405000663)"
42753042,05/23/2019 04:10:59 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10128,27 EAST 94 STREET,EAST 94 STREET,EAST 94 STREET,EAST 95 STREET,EAST 94 STREET,EAST 95 STREET,ADDRESS,NEW YORK,,,In Progress,,05/23/2019 08:22:08 PM,08 MANHATTAN,MANHATTAN,996681,225703,Unspecified,MANHATTAN,,,,,,,,40.786170031121856,-73.95511017128743,"(40.786170031121856, -73.95511017128743)"
42753043,05/23/2019 08:37:24 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10032,1909 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST 154 STREET,WEST 155 STREET,WEST 154 STREET,WEST 155 STREET,ADDRESS,NEW YORK,,,In Progress,,05/23/2019 12:45:06 PM,09 MANHATTAN,MANHATTAN,999980,242150,Unspecified,MANHATTAN,,,,,,,,40.8313072254753,-73.94315855121066,"(40.8313072254753, -73.94315855121066)"
42753044,05/23/2019 03:56:10 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10036,330 WEST 46 STREET,WEST 46 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,NEW YORK,,,In Progress,,05/23/2019 07:58:47 PM,04 MANHATTAN,MANHATTAN,987308,216246,Unspecified,MANHATTAN,,,,,,,,40.76022125468103,-73.9889614985507,"(40.76022125468103, -73.9889614985507)"
42754277,05/23/2019 06:41:19 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11374,99-44 62 AVENUE,62 AVENUE,,,,,LATLONG,REGO PARK,,,In Progress,,05/23/2019 10:45:46 PM,06 QUEENS,QUEENS,1023967,207180,Unspecified,QUEENS,,,,,,,,40.73524871776431,-73.8566867084349,"(40.73524871776431, -73.8566867084349)"
42754278,05/23/2019 11:31:21 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,10302,1431 FOREST AVENUE,FOREST AVENUE,ELDRIDGE AVENUE,LIVERMORE AVENUE,ELDRIDGE AVENUE,LIVERMORE AVENUE,ADDRESS,STATEN ISLAND,,,In Progress,,05/23/2019 03:40:00 PM,01 STATEN ISLAND,STATEN ISLAND,946403,166918,Unspecified,STATEN ISLAND,,,,,,,,40.62474700982214,-74.13633954813338,"(40.62474700982214, -74.13633954813338)"
42754279,05/23/2019 11:28:08 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11215,337 20 STREET,20 STREET,6 AVENUE,7 AVENUE,6 AVENUE,7 AVENUE,ADDRESS,BROOKLYN,,,In Progress,,05/23/2019 03:35:47 PM,07 BROOKLYN,BROOKLYN,987156,179704,Unspecified,BROOKLYN,,,,,,,,40.65992219940434,-73.98952594696986,"(40.65992219940434, -73.98952594696986)"
42754280,05/23/2019 08:08:45 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11420,135-12 135 STREET,135 STREET,135 AVENUE,VAN WYCK EXPRESSWAY ET 1 W SB,135 AVENUE,VAN WYCK EXPRESSWAY ET 1 W SB,ADDRESS,SOUTH OZONE PARK,,,In Progress,,05/23/2019 12:15:45 PM,10 QUEENS,QUEENS,1038788,182450,Unspecified,QUEENS,,,,,,,,40.66729186003036,-73.80340760594086,"(40.66729186003036, -73.80340760594086)"
42754281,05/23/2019 11:33:59 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11417,97-55 ECKFORD AVENUE,ECKFORD AVENUE,RALEIGH STREET,BEND,RALEIGH STREET,BEND,ADDRESS,OZONE PARK,,,In Progress,,05/23/2019 03:36:51 PM,10 QUEENS,QUEENS,1029610,183477,Unspecified,QUEENS,,,,,,,,40.67016252064716,-73.83648442385514,"(40.67016252064716, -73.83648442385514)"
42754282,05/23/2019 11:03:15 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11215,412 9 STREET,9 STREET,6 AVENUE,7 AVENUE,6 AVENUE,7 AVENUE,ADDRESS,BROOKLYN,,,In Progress,,05/23/2019 03:06:11 PM,06 BROOKLYN,BROOKLYN,989050,182435,Unspecified,BROOKLYN,,,,,,,,40.66741736536485,-73.98269748650398,"(40.66741736536485, -73.98269748650398)"
42754283,05/23/2019 03:05:49 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Single Room Occupancy (SRO),11433,150-29 ARLINGTON TERRACE,ARLINGTON TERRACE,BEND,154 STREET,BEND,154 STREET,ADDRESS,JAMAICA,,,In Progress,,05/23/2019 07:15:22 PM,12 QUEENS,QUEENS,1040283,191816,Unspecified,QUEENS,,,,,,,,40.6929900013815,-73.79794074141984,"(40.6929900013815, -73.79794074141984)"
42755424,05/23/2019 09:23:19 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10466,1137 EAST 229 DRIVE NORTH,EAST 229 DRIVE NORTH,,,,,LATLONG,BRONX,,,In Progress,,05/23/2019 01:26:11 PM,12 BRONX,BRONX,1027068,262038,Unspecified,BRONX,,,,,,,,40.88580394788402,-73.8451472745405,"(40.88580394788402, -73.8451472745405)"
42755425,05/23/2019 05:03:40 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11233,82 MARION STREET,MARION STREET,MALCOLM X BOULEVARD,PATCHEN AVENUE,MALCOLM X BOULEVARD,PATCHEN AVENUE,ADDRESS,BROOKLYN,,,In Progress,,05/23/2019 09:06:52 PM,03 BROOKLYN,BROOKLYN,1004300,186971,Unspecified,BROOKLYN,,,,,,,,40.67984626015835,-73.9277124815484,"(40.67984626015835, -73.9277124815484)"
42755426,05/23/2019 09:13:11 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,11372,79-21 37 AVENUE,37 AVENUE,,,,,LATLONG,JACKSON HEIGHTS,,,In Progress,,05/24/2019 01:16:08 AM,03 QUEENS,QUEENS,1015646,212449,Unspecified,QUEENS,,,,,,,,40.74974424820737,-73.88668725226297,"(40.74974424820737, -73.88668725226297)"
42755427,05/23/2019 03:00:42 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Parking Lot/Garage,11233,2244 PACIFIC STREET,PACIFIC STREET,,,,,LATLONG,BROOKLYN,,,In Progress,,05/23/2019 07:05:59 PM,16 BROOKLYN,BROOKLYN,1009248,185293,Unspecified,BROOKLYN,,,,,,,,40.67522794135628,-73.90987938323151,"(40.67522794135628, -73.90987938323151)"
42755428,05/23/2019 10:53:04 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10314,124 BYRNE AVENUE,BYRNE AVENUE,VICTORY BOULEVARD,PURDY AVENUE,VICTORY BOULEVARD,PURDY AVENUE,ADDRESS,STATEN ISLAND,,,In Progress,,05/23/2019 02:56:31 PM,01 STATEN ISLAND,STATEN ISLAND,946992,162085,Unspecified,STATEN ISLAND,,,,,,,,40.61148394058321,-74.13419107437329,"(40.61148394058321, -74.13419107437329)"
42755429,05/23/2019 11:22:19 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11417,97-55 ECKFORD AVENUE,ECKFORD AVENUE,RALEIGH STREET,BEND,RALEIGH STREET,BEND,ADDRESS,OZONE PARK,,,In Progress,,05/23/2019 03:33:40 PM,10 QUEENS,QUEENS,1029610,183477,Unspecified,QUEENS,,,,,,,,40.67016252064716,-73.83648442385514,"(40.67016252064716, -73.83648442385514)"
42755430,05/23/2019 07:50:18 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10461,1802 LURTING AVENUE,LURTING AVENUE,MORRIS PARK AVENUE,RHINELANDER AVENUE,MORRIS PARK AVENUE,RHINELANDER AVENUE,ADDRESS,BRONX,,,In Progress,,05/23/2019 11:53:44 PM,11 BRONX,BRONX,1024616,248811,Unspecified,BRONX,,,,,,,,40.84951146711281,-73.85409467465763,"(40.84951146711281, -73.85409467465763)"
42755431,05/23/2019 02:38:17 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10306,HETT AVENUE,HETT AVENUE,DEAD END,NAVESINK PLACE,DEAD END,NAVESINK PLACE,BLOCKFACE,STATEN ISLAND,,,In Progress,,05/23/2019 06:48:16 PM,03 STATEN ISLAND,STATEN ISLAND,954894,143576,Unspecified,STATEN ISLAND,,,,,,,,40.560710159670414,-74.10565029596154,"(40.560710159670414, -74.10565029596154)"
42755432,05/23/2019 09:13:25 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10031,561 WEST 149 STREET,WEST 149 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,,,In Progress,,05/24/2019 01:16:09 AM,09 MANHATTAN,MANHATTAN,998826,241109,Unspecified,MANHATTAN,,,,,,,,40.828451959095986,-73.94733087120245,"(40.828451959095986, -73.94733087120245)"
42755433,05/23/2019 03:06:23 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10027,225 WEST 121 STREET,WEST 121 STREET,7 AVENUE,ST NICHOLAS AVENUE,7 AVENUE,ST NICHOLAS AVENUE,ADDRESS,NEW YORK,,,In Progress,,05/23/2019 07:16:25 PM,10 MANHATTAN,MANHATTAN,997780,233225,Unspecified,MANHATTAN,,,,,,,,40.80681426120282,-73.95112639643952,"(40.80681426120282, -73.95112639643952)"
42756660,05/23/2019 04:28:36 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10023,342 WEST 71 STREET,WEST 71 STREET,,,,,LATLONG,NEW YORK,,,In Progress,,05/23/2019 08:31:31 PM,07 MANHATTAN,MANHATTAN,987969,223273,Unspecified,MANHATTAN,,,,,,,,40.77950828684622,-73.98657159003473,"(40.77950828684622, -73.98657159003473)"
42756661,05/23/2019 07:25:06 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11238,375 LINCOLN PLACE,LINCOLN PLACE,,,,,LATLONG,BROOKLYN,,,In Progress,,05/23/2019 11:31:24 PM,08 BROOKLYN,BROOKLYN,994333,184532,Unspecified,BROOKLYN,,,,,,,,40.673168720586546,-73.9636507725137,"(40.673168720586546, -73.9636507725137)"
